id,box_id,device_type,false_character,hold_for,key_pressed,location,long_pressed_equivalent,name,platform,pressed_after,timestamp,user_id
3247,#text-area-2,Mobile/Tab,f,40,H,72,1,Joshua Ojapa,iPhone,367,1585768114447,da6e9e7c-288a-4f48-999c-278340ca2c76
3248,#text-area-2,Mobile/Tab,t,11,h,72,1,Joshua Ojapa,iPhone,174,1585768114661,da6e9e7c-288a-4f48-999c-278340ca2c76
3249,#text-area-2,Mobile/Tab,t,14,e,69,1,Joshua Ojapa,iPhone,274,1585768114946,da6e9e7c-288a-4f48-999c-278340ca2c76
3250,#text-area-2,Mobile/Tab,t,10,Backspace,8,1,Joshua Ojapa,iPhone,182,1585768115142,da6e9e7c-288a-4f48-999c-278340ca2c76
3251,#text-area-2,Mobile/Tab,t,16,e,69,1,Joshua Ojapa,iPhone,243,1585768115395,da6e9e7c-288a-4f48-999c-278340ca2c76
3252,#text-area-2,Mobile/Tab,t,8,Backspace,8,1,Joshua Ojapa,iPhone,26,1585768115437,da6e9e7c-288a-4f48-999c-278340ca2c76
3253,#text-area-2,Mobile/Tab,f,12,Backspace,8,1,Joshua Ojapa,iPhone,169,1585768115614,da6e9e7c-288a-4f48-999c-278340ca2c76
3254,#text-area-2,Mobile/Tab,f,12,e,69,1,Joshua Ojapa,iPhone,314,1585768115940,da6e9e7c-288a-4f48-999c-278340ca2c76
3255,#text-area-2,Mobile/Tab,f,28, ,32,1,Joshua Ojapa,iPhone,689,1585768116642,da6e9e7c-288a-4f48-999c-278340ca2c76
3256,#text-area-1,Mobile/Tab,f,15,h,72,1,Adesola Ajisafe,iPhone,167,1585768112027,41e47adc-4c1b-4f62-9b12-e46d7eebd179
3257,#text-area-1,Mobile/Tab,f,12,i,73,1,Adesola Ajisafe,iPhone,179,1585768112221,41e47adc-4c1b-4f62-9b12-e46d7eebd179
3258,#text-area-1,Mobile/Tab,f,11,n,78,1,Adesola Ajisafe,iPhone,229,1585768112463,41e47adc-4c1b-4f62-9b12-e46d7eebd179
3259,#text-area-1,Mobile/Tab,f,13,g,71,1,Adesola Ajisafe,iPhone,263,1585768112737,41e47adc-4c1b-4f62-9b12-e46d7eebd179
3260,#text-area-1,Mobile/Tab,f,19, ,32,1,Adesola Ajisafe,iPhone,279,1585768113029,41e47adc-4c1b-4f62-9b12-e46d7eebd179
3261,#text-area-1,Mobile/Tab,f,16,f,70,1,Adesola Ajisafe,iPhone,346,1585768113394,41e47adc-4c1b-4f62-9b12-e46d7eebd179
3262,#text-area-1,Mobile/Tab,f,13,r,82,1,Adesola Ajisafe,iPhone,151,1585768113561,41e47adc-4c1b-4f62-9b12-e46d7eebd179
3263,#text-area-1,Mobile/Tab,f,13,o,79,1,Adesola Ajisafe,iPhone,128,1585768113702,41e47adc-4c1b-4f62-9b12-e46d7eebd179
3264,#text-area-1,Mobile/Tab,f,14,m,77,1,Adesola Ajisafe,iPhone,155,1585768113870,41e47adc-4c1b-4f62-9b12-e46d7eebd179
3265,#text-area-1,Mobile/Tab,f,63, ,32,1,Adesola Ajisafe,iPhone,202,1585768114086,41e47adc-4c1b-4f62-9b12-e46d7eebd179
